Title,Rating,Genres,Tags,Url,Popularity,TagsGenres
Chastity Bites (2013) ,4.6,"Comedy, Horror            ","['foot fetish', 'elizabeth bathory character', 'erszebet bathory character', 'reference to erszebet bathory', 'cabriolet']",https://www.imdb.com//title/tt2145637/,6,"comedy,horror,foot fetish,elizabeth bathory character,erszebet bathory character,reference to erszebet bathory,cabriolet,"
Vampira (1974) ,4.2,"Comedy, Horror            ","['buxom', 'glasses', 'organ', 'fireplace', 'bite on the neck']",https://www.imdb.com//title/tt0071938/,6,"comedy,horror,buxom,glasses,organ,fireplace,bite on the neck,"
Citadel (I) (2012) ,5.5,"Drama, Horror, Thriller            ","['fear', 'baby', 'agoraphobia', 'condemned building', 'slums']",https://www.imdb.com//title/tt1641975/,6,"drama,horror,thriller,fear,baby,agoraphobia,condemned building,slums,"
Livide (2011) ,5.7,"Fantasy, Horror            ","['coma', 'old woman', 'old mansion', 'old dark house', 'mother daughter relationship']",https://www.imdb.com//title/tt1727516/,6,"fantasy,horror,coma,old woman,old mansion,old dark house,mother daughter relationship,"
The Return of the Killer Klowns from Outer Space in 3D ,None,"Comedy, Horror, Sci-Fi            ","['psychotronic film', 'sequel']",https://www.imdb.com//title/tt1979370/,6,"comedy,horror,sci-fi,psychotronic film,sequel,"
Here Alone (2016) ,5.6,"Drama, Horror, Sci-Fi            ","['public nudity', 'female nudity', 'small breasts', 'wound', 'bare breasts']",https://www.imdb.com//title/tt4814760/,6,"drama,horror,sci-fi,public nudity,female nudity,small breasts,wound,bare breasts,"
Of Unknown Origin (1983) ,6.1,"Horror, Thriller            ","['cat', 'black comedy', 'rat', 'house', 'based on novel']",https://www.imdb.com//title/tt0086036/,6,"horror,thriller,cat,black comedy,rat,house,based on novel,"
The Scarehouse (2014) ,4.5,"Crime, Horror, Thriller            ","['tortured to death', 'anorexia', 'shallow', 'breast implant', 'corset']",https://www.imdb.com//title/tt2988852/,6,"crime,horror,thriller,tortured to death,anorexia,shallow,breast implant,corset,"
Bride of the Monster (1955) ,4.2,"Horror, Sci-Fi            ","['mad scientist', 'worst movie', 'trash movie', 'ed wood', 'trash']",https://www.imdb.com//title/tt0047898/,6,"horror,sci-fi,mad scientist,worst movie,trash movie,ed wood,trash,"
The Exorcism of Molly Hartley (2015) ,4.6,Horror            ,"['female nudity', 'topless female nudity', 'sex scene', 'barefoot woman', 'blood']",https://www.imdb.com//title/tt3800796/,6,"horror,female nudity,topless female nudity,sex scene,barefoot woman,blood,"
The Boy Behind the Door (2020) ,6.7,"Horror, Mystery, Thriller            ",[],https://www.imdb.com//title/tt10772662/,6,"horror,mystery,thriller,"
Dark Touch (2013) ,4.8,Horror            ,"['woods', 'laughter', 'running in the rain', 'evil child', 'telekinesis']",https://www.imdb.com//title/tt2328549/,6,"horror,woods,laughter,running in the rain,evil child,telekinesis,"
Squirm (1976) ,4.8,Horror            ,"['killer worm', 'hixploitation', 'worm', 'worm in food', 'woman in shower']",https://www.imdb.com//title/tt0075261/,6,"horror,killer worm,hixploitation,worm,worm in food,woman in shower,"
Shark Lake (2015) ,3.4,"Action, Adventure, Crime            ","['blood', 'kicking in a door', 'bloody hand print', 'sheriff', 'fleeing from police']",https://www.imdb.com//title/tt4416518/,5,"action,adventure,crime,blood,kicking in a door,bloody hand print,sheriff,fleeing from police,"
Dead Dicks (2019) ,5.0,"Comedy, Horror, Sci-Fi            ","['apartment', 'male nudity', 'male frontal nudity', 'male full frontal nudity', 'pubic hair']",https://www.imdb.com//title/tt9367402/,5,"comedy,horror,sci-fi,apartment,male nudity,male frontal nudity,male full frontal nudity,pubic hair,"
German Angst (2015) ,5.3,"Drama, Fantasy, Horror            ","['violence', 'castration', 'sex', 'sex club', ""cutting one's vagina""]",https://www.imdb.com//title/tt3398436/,5,"drama,fantasy,horror,violence,castration,sex,sex club,cutting one's vagina,"
Strange Behavior (1981) ,5.6,"Horror, Mystery, Sci-Fi            ","['video nasty', 'psychotronic film', 'ozploitation', 'serial killer', 'serial murderer']",https://www.imdb.com//title/tt0082243/,5,"horror,mystery,sci-fi,video nasty,psychotronic film,ozploitation,serial killer,serial murderer,"
You Can't Kill Stephen King (2012) ,3.7,"Comedy, Horror            ","['slasher', 'exploitation', 'splatter comedy', 'weird', 'backwood slasher']",https://www.imdb.com//title/tt1691452/,5,"comedy,horror,slasher,exploitation,splatter comedy,weird,backwood slasher,"
Slayers ,None,"Comedy, Fantasy, Horror            ",['vampire'],https://www.imdb.com//title/tt9365800/,5,"comedy,fantasy,horror,vampire,"
The Nanny (IV) (2018) ,4.1,"Fantasy, Horror, Thriller            ",['girl'],https://www.imdb.com//title/tt6159268/,5,"fantasy,horror,thriller,girl,"
La casa con la scala nel buio (1983) ,6.0,"Horror, Mystery, Thriller            ","['giallo', 'unknown murderer', 'upskirt', 'female removes her clothes', 'blonde']",https://www.imdb.com//title/tt0085303/,5,"horror,mystery,thriller,giallo,unknown murderer,upskirt,female removes her clothes,blonde,"
Gantz (2010) ,6.5,"Action, Horror, Sci-Fi            ","['based on manga', 'live action remake of anime', 'sexy and thin', 'sphere', 'alien']",https://www.imdb.com//title/tt1525835/,5,"action,horror,sci-fi,based on manga,live action remake of anime,sexy and thin,sphere,alien,"
Most Beautiful Island (2017) ,5.7,"Drama, Horror, Thriller            ","['fear of spiders', 'walking into traffic', 'babysitter', 'ice cream', 'poisonous spider']",https://www.imdb.com//title/tt4866448/,5,"drama,horror,thriller,fear of spiders,walking into traffic,babysitter,ice cream,poisonous spider,"
Jisatsu sâkuru (2001) ,6.6,"Crime, Drama, Horror            ","['teenage girl', 'miniskirt', 'high school', 'student', 'death']",https://www.imdb.com//title/tt0312843/,5,"crime,drama,horror,teenage girl,miniskirt,high school,student,death,"
And Now the Screaming Starts! (1973) ,6.0,Horror            ,"['wife raped in front of husband', 'attacked by a dog', 'facial birthmark', 'exclamation point in title', 'rottweiler']",https://www.imdb.com//title/tt0069715/,5,"horror,wife raped in front of husband,attacked by a dog,facial birthmark,exclamation point in title,rottweiler,"
Critters 4 (1992) ,4.1,"Horror, Sci-Fi            ","['year 2045', '2040s', '21st century', 'year 1992', '1990s']",https://www.imdb.com//title/tt0101628/,5,"horror,sci-fi,year 2045,2040s,21st century,year 1992,1990s,"
The Terror Within (1989) ,4.8,"Horror, Sci-Fi            ","['creature', 'psychotronic film', 'underground complex', 'slasher', 'murder']",https://www.imdb.com//title/tt0096246/,5,"horror,sci-fi,creature,psychotronic film,underground complex,slasher,murder,"
Gin gwai (2002) ,6.7,"Drama, Horror, Mystery            ","['supernatural horror', 'alternate reality', 'ghost', 'eye', 'vision']",https://www.imdb.com//title/tt0325655/,5,"drama,horror,mystery,supernatural horror,alternate reality,ghost,eye,vision,"
Killer Party (1986) ,5.1,"Comedy, Horror            ","['sorority', 'supernatural power', 'slasher', 'masked killer', 'blindfold']",https://www.imdb.com//title/tt0091338/,5,"comedy,horror,sorority,supernatural power,slasher,masked killer,blindfold,"
Venom (1981) ,5.8,"Horror, Thriller            ","['grindhouse film', 'snake', 'when animals attack', 'psychotronic film', 'cult film']",https://www.imdb.com//title/tt0084854/,5,"horror,thriller,grindhouse film,snake,when animals attack,psychotronic film,cult film,"
Laid to Rest (2009) ,5.3,"Horror, Thriller            ","['breasts', 'female protagonist', 'female nudity', 'throat slitting', 'stabbed in the head']",https://www.imdb.com//title/tt1228933/,5,"horror,thriller,breasts,female protagonist,female nudity,throat slitting,stabbed in the head,"
Tokyo Ghoul S (2019) ,5.6,"Action, Drama, Fantasy            ","['based on manga', 'part of series', 'sequel', 'two directors', 'feature film directorial debut']",https://www.imdb.com//title/tt9179260/,5,"action,drama,fantasy,based on manga,part of series,sequel,two directors,feature film directorial debut,"
Ghost in the Machine (1993) ,4.6,"Horror, Sci-Fi, Thriller            ","['title directed by female', 'supernatural horror', 'movie reality crossover', 'slasher', 'computer']",https://www.imdb.com//title/tt0107009/,5,"horror,sci-fi,thriller,title directed by female,supernatural horror,movie reality crossover,slasher,computer,"
Gates of Darkness (2019) ,4.1,"Drama, Horror, Mystery            ","['supernatural power', 'psychotronic film', 'redemption', 'exorcism']",https://www.imdb.com//title/tt3859138/,4,"drama,horror,mystery,supernatural power,psychotronic film,redemption,exorcism,"
Head of the Family (1996) ,5.3,"Comedy, Horror            ","['sex scene', 'mind control', 'blackmail', 'rear entry sex', 'black comedy']",https://www.imdb.com//title/tt0116503/,4,"comedy,horror,sex scene,mind control,blackmail,rear entry sex,black comedy,"
Equinox (1970) ,5.3,"Action, Adventure, Horror            ","['giant ape', 'psychotronic film', 'tape recorder', 'vehicle driving by itself', 'object made of human skin']",https://www.imdb.com//title/tt0067055/,4,"action,adventure,horror,giant ape,psychotronic film,tape recorder,vehicle driving by itself,object made of human skin,"
Mimesis Nosferatu (2018) ,3.2,Horror            ,[],https://www.imdb.com//title/tt6131232/,4,"horror,"
Stitches (I) (2012) ,5.6,"Comedy, Horror            ","['kneed in the groin', 'kneed in the crotch', 'death of animal', 'high heels', 'cat killer']",https://www.imdb.com//title/tt2126362/,4,"comedy,horror,kneed in the groin,kneed in the crotch,death of animal,high heels,cat killer,"
Camping del terrore (1986) ,4.7,"Horror, Mystery            ","['sheriff', 'masked killer', 'native american legend', 'shaman', 'male frontal nudity']",https://www.imdb.com//title/tt0090788/,4,"horror,mystery,sheriff,masked killer,native american legend,shaman,male frontal nudity,"
In the Light of the Moon (2000) ,5.5,"Biography, Crime, Drama            ","['shooting', 'arrest', 'murder', 'corpse', 'domineering mother']",https://www.imdb.com//title/tt0230169/,4,"biography,crime,drama,shooting,arrest,murder,corpse,domineering mother,"
Fright Fest (2018) ,3.6,Horror            ,"['halloween', 'haunted house attraction', 'abandoned asylum', 'criminally insane', 'mask']",https://www.imdb.com//title/tt5829104/,4,"horror,halloween,haunted house attraction,abandoned asylum,criminally insane,mask,"
Abbott and Costello Meet the Mummy (1955) ,6.4,"Action, Adventure, Comedy            ","['fluoroscope', 'x ray', 'x ray machine', 'abbott and costello', 'psychotronic film']",https://www.imdb.com//title/tt0047795/,4,"action,adventure,comedy,fluoroscope,x ray,x ray machine,abbott and costello,psychotronic film,"
In Extremis (2017) ,4.2,"Horror, Thriller            ",[],https://www.imdb.com//title/tt4081012/,4,"horror,thriller,"
La Casa Lobo (2018) ,7.5,"Animation, Drama, Horror            ","['colonia dignidad', 'germany', 'chile', 'stop motion', 'house']",https://www.imdb.com//title/tt8173728/,4,"animation,drama,horror,colonia dignidad,germany,chile,stop motion,house,"
Class of Nuke 'Em High (1986) ,5.7,"Comedy, Horror, Sci-Fi            ","['high school', 'nuclear power plant', 'splatter', 'camp humour', 'bare breasts']",https://www.imdb.com//title/tt0090849/,4,"comedy,horror,sci-fi,high school,nuclear power plant,splatter,camp humour,bare breasts,"
Corbin Nash (2018) ,4.9,"Action, Horror, Thriller            ","['female nudity', 'panties', 'stripper', 'tied up', 'blue panties']",https://www.imdb.com//title/tt2948160/,4,"action,horror,thriller,female nudity,panties,stripper,tied up,blue panties,"
Cabal (2020) ,2.1,"Action, Horror, Thriller            ",['superhero'],https://www.imdb.com//title/tt10850450/,4,"action,horror,thriller,superhero,"
Dude Bro Party Massacre III (2015) ,6.1,"Comedy, Horror            ","['crowdfunded', 'slasher', 'masked killer', 'parody', 'bare chested male']",https://www.imdb.com//title/tt3699692/,4,"comedy,horror,crowdfunded,slasher,masked killer,parody,bare chested male,"
Devil's Due (2014) ,4.1,"Horror, Mystery            ","['pregnancy', 'psychotronic film', 'woman wears a bikini', 'woman wrapped in a towel', 'honeymoon']",https://www.imdb.com//title/tt2752758/,4,"horror,mystery,pregnancy,psychotronic film,woman wears a bikini,woman wrapped in a towel,honeymoon,"
An American Werewolf in London ,None,"Comedy, Fantasy, Horror            ","['horror movie remake', 'remake', 'werewolf']",https://www.imdb.com//title/tt1465834/,4,"comedy,fantasy,horror,horror movie remake,remake,werewolf,"
La casa 4 (Witchcraft) (1988) ,4.3,Horror            ,"['psychotronic film', 'supernatural', 'hallucination', 'hypnotism', 'flare gun']",https://www.imdb.com//title/tt0096453/,4,"horror,psychotronic film,supernatural,hallucination,hypnotism,flare gun,"
Das Testament des Dr. Mabuse (1933) ,8.0,"Crime, Horror, Mystery            ","['criminal mastermind', 'german expressionism', 'based on novel', 'character name in title', 'lunatic asylum']",https://www.imdb.com//title/tt0023563/,4,"crime,horror,mystery,criminal mastermind,german expressionism,based on novel,character name in title,lunatic asylum,"
Stuck (I) (2007) ,6.4,"Biography, Crime, Drama            ","['stomach wound', 'brassiere', 'pantyhose', 'splatter comedy', 'prisoner']",https://www.imdb.com//title/tt0758786/,4,"biography,crime,drama,stomach wound,brassiere,pantyhose,splatter comedy,prisoner,"
The Illustrated Man (1969) ,6.0,"Drama, Fantasy, Horror            ","['venus the planet', 'full body tattoo', 'marooned', 'distant future', 'sci fi anthology']",https://www.imdb.com//title/tt0064473/,3,"drama,fantasy,horror,venus the planet,full body tattoo,marooned,distant future,sci fi anthology,"
A Fantastic Fear of Everything (2012) ,5.8,"Comedy, Horror            ","['fear', 'serial killer', 'author', 'abandonment', 'sigmund freud']",https://www.imdb.com//title/tt2006040/,3,"comedy,horror,fear,serial killer,author,abandonment,sigmund freud,"
Digging Up the Marrow (2014) ,5.8,"Biography, Comedy, Drama            ","['mockumentary', 'monster', 'art', 'found footage', 'nightmare']",https://www.imdb.com//title/tt1991031/,3,"biography,comedy,drama,mockumentary,monster,art,found footage,nightmare,"
The First Power (1990) ,5.7,"Crime, Horror, Thriller            ","['murder of a nude woman', 'nudity', 'female nudity', 'neo noir', 'demonic serial killer']",https://www.imdb.com//title/tt0099578/,3,"crime,horror,thriller,murder of a nude woman,nudity,female nudity,neo noir,demonic serial killer,"
The Evil Down the Street (2019) ,5.4,"Drama, Horror, Mystery            ",['dream'],https://www.imdb.com//title/tt7548732/,3,"drama,horror,mystery,dream,"
The Beast of Bray Road (2005) ,4.1,Horror            ,"['bare breasts', 'woman in jeopardy', 'wisconsin', 'sheriff', 'werewolf']",https://www.imdb.com//title/tt0462193/,3,"horror,bare breasts,woman in jeopardy,wisconsin,sheriff,werewolf,"
Landmine Goes Click (2015) ,6.0,"Action, Crime, Drama            ","['tied feet', 'survive', 'rape and revenge', 'nudity', 'rape']",https://www.imdb.com//title/tt2186848/,3,"action,crime,drama,tied feet,survive,rape and revenge,nudity,rape,"
The Curse (1987) ,5.2,"Horror, Sci-Fi            ","['child in peril', 'religious parent', 'farm', 'meteorite', 'chicken']",https://www.imdb.com//title/tt0092809/,3,"horror,sci-fi,child in peril,religious parent,farm,meteorite,chicken,"
